V,Vx,Vy,Vz
0,1.6319994461397305,1.0427593747811674,-1.1576151184296566,-0.4858006958511572
1,2.316474031855855,0.6333396950946953,1.6004073174582885,-1.5503642117598837
2,2.5487342153819172,-2.0487192779290506,-0.0568257606312701,-1.5151126208401227
3,1.7921599847115661,-0.608145674987082,-0.794437333592086,1.4868979695295046
4,2.131836309731412,-1.253450137110604,-0.9264440515292229,-1.4544037350931036
5,1.3944705212984263,0.511087702901984,-1.0923930734636325,-0.7000105483214928
6,1.6217721538638699,-1.4628450494997587,0.6868806511166295,-0.13573596179310554
7,1.8522189454725713,1.2190795322853922,-0.5784258770797831,-1.2688512996623509
8,3.081672140237186,-2.043681156796349,2.1995416662353575,0.6943248287107149
9,1.3671150919650352,1.3201918864104822,-0.32254384746913456,-0.1485345892184926
10,2.0312254947070336,1.8677293391417185,-0.6562004042983849,0.4548243127359275
11,0.8011911198149683,0.7668489195614108,-0.12340676165702447,-0.19652154135154307
12,0.8206162012046657,0.6753859002160274,0.3058212231942472,0.3517644309945752
13,2.655073081326836,0.21781780529633735,-1.4911327665365457,-2.185976107701851
14,0.46719835437771096,-0.28804428286008477,0.3491079502858304,0.1158811136125591
15,2.4002285606264273,0.8264919157172155,0.30550166586628297,2.2326390188863545
16,1.3831744159570805,0.5147135838620158,-1.1046511539633939,-0.6542073215682261
17,3.2627313202209365,-3.1497675181779057,-0.8511052391935842,0.00034813687498765544
18,1.6556534043677769,-1.0817377090278657,-0.16140959601651933,-1.2429717078741327
19,1.198996443501842,-0.38694130699587653,-0.566792007299493,0.983166169541955
20,1.8751600897079472,0.721756164465343,0.37160486392874964,1.6903263667689412
21,2.0758011965075425,-0.7771207724083167,1.5217154370105095,1.1787349325771086
22,1.7259076304746976,0.8590094249524238,1.1250100994749341,-0.987528345341586
23,0.7893509443261743,-0.22717215490171955,-0.3159594864464561,-0.6867585662155398
24,2.0590244523704335,0.9366266706393516,-0.39136488349441284,-1.7914088598848148
25,2.5966297754484704,0.47425436387060954,-2.2639177468014533,-1.1799345002213846
26,1.5771774268760683,-0.920750143112008,1.0523577830976618,-0.729555279715257
27,0.7126304301210238,0.6043324386077337,0.20997842759911162,0.31390045161469543
28,1.885840614422663,0.9694736341731603,-1.3218484981572158,0.9323262538235446
29,2.0041738535350384,-0.7583333399261515,1.819851997359587,0.3602528118644663
30,1.903489714076555,-1.7163899210136433,-0.7867258177413079,0.24153926872724918
31,1.8287113418486554,-0.6069139913265387,-0.06139946788505924,1.723969455727517
32,1.1244545788115767,1.098120081323131,0.23762848880980555,-0.04542122974082223
33,0.39188928608179535,-0.1688911482261163,-0.16466073290318117,-0.31295340809192423
34,2.329292286219025,-1.0862523962939674,-2.028040542968012,0.36429362094754897
35,2.048546478590871,-0.7169201988254413,1.7494143633270354,0.7887442480603019
36,1.3898758605880805,-0.9480743442070935,-0.6738068621222548,-0.7608510092381477
37,1.7525042413649836,-0.5187942920628087,-1.6691735694859062,0.12642465524961585
38,3.3810336752152157,3.36180852051068,-0.34405317014556064,-0.10611126459473734
39,2.374753915521952,-1.0794747087001282,-1.1890509814006864,-1.749385113745307
40,2.2696037093112285,1.8603308236656857,0.9854374577157425,0.8480467208647009
41,1.7941189201838843,-1.4201738066601888,-0.8754744043200288,0.6599345619215489
42,0.8781742908327306,-0.3826349864215555,-0.773396383415063,0.1632133155298493
43,2.003506882513619,1.6983319829635743,-0.8100198114376908,0.6881687358496473
44,2.09000500095097,-0.2064728315933245,2.0762499271111277,-0.12114501221650051
45,2.0450225041756482,1.9469810797893876,-0.5722958922437521,0.25270363916634986
46,2.4404254576068696,1.7250295382663043,1.1958293450766055,-1.244966539188141
47,1.3231440279988267,-0.3365901717727125,1.0647595521369508,-0.7097212630519786
48,1.6955162870822926,0.874396748957258,0.21345707809571943,1.4368861753754676
49,1.741387947155483,0.760154464525205,0.807338434401052,1.3426845589711847
50,1.5694495355438798,-0.16808541045355918,-0.8594860119661795,1.302383558958739
51,1.703860706777658,0.18002031016473755,-1.6341145925159126,-0.4476644888257333
