log_V_x_heights,V_x_edg_square,log_V_y_heights,V_y_edg_square,log_V_z_heights,V_z_edg_square
-7.783224016336037,1.1631838875121168,-inf,1.1631838875121168,-inf,1.1631838875121168
-inf,1.0786177063898368,-inf,1.0786177063898368,-inf,1.0786177063898368
-inf,0.9972427019136806,-inf,0.9972427019136806,-inf,0.9972427019136806
-inf,0.9190588740836482,-7.783224016336037,0.9190588740836482,-inf,0.9190588740836482
-inf,0.8440662228997395,-inf,0.8440662228997395,-inf,0.8440662228997395
-2.995732273553991,0.7722647483619546,-2.995732273553991,0.7722647483619546,-inf,0.7722647483619546
-inf,0.7036544504702935,-2.298427082845382,0.7036544504702935,-inf,0.7036544504702935
-inf,0.6382353292247547,-inf,0.6382353292247547,-inf,0.6382353292247547
-inf,0.5760073846253412,-inf,0.5760073846253412,-inf,0.5760073846253412
-inf,0.5169706166720515,-inf,0.5169706166720515,-2.995732273553991,0.5169706166720515
-inf,0.4611250253648855,-inf,0.4611250253648855,-inf,0.4611250253648855
-inf,0.4084706107038432,-inf,0.4084706107038432,-inf,0.4084706107038432
-2.995732273553991,0.3590073726889248,-inf,0.3590073726889248,-7.783224016336037,0.3590073726889248
-inf,0.3127353113201301,-inf,0.3127353113201301,-inf,0.3127353113201301
-2.9874334707392958,0.2696544265974592,-inf,0.2696544265974592,-inf,0.2696544265974592
-inf,0.22976471852091204,-inf,0.22976471852091204,-inf,0.22976471852091204
-inf,0.19306618709048864,-inf,0.19306618709048864,-inf,0.19306618709048864
-2.995732273553991,0.15955883230618903,-inf,0.15955883230618903,-7.783224016336037,0.15955883230618903
-inf,0.12924265416801317,-inf,0.12924265416801317,-2.995732273553991,0.12924265416801317
-inf,0.1021176526759611,-inf,0.1021176526759611,-inf,0.1021176526759611
-inf,0.07818382783003278,-2.995732273553991,0.07818382783003278,-2.995732273553991,0.07818382783003278
-inf,0.05744117963022822,-7.783224016336037,0.05744117963022822,-inf,0.05744117963022822
-inf,0.03988970807654708,-2.995732273553991,0.03988970807654708,-inf,0.03988970807654708
-inf,0.02552941316899013,-inf,0.02552941316899013,-inf,0.02552941316899013
-inf,0.014360294907556949,-2.995732273553991,0.014360294907556949,-inf,0.014360294907556949
-2.995732273553991,0.006382353292247533,-inf,0.006382353292247533,-inf,0.006382353292247533
-inf,0.0015955883230618832,-inf,0.0015955883230618832,-inf,0.0015955883230618832
-inf,0.0,-inf,0.0,-inf,0.0
-inf,0.0015955883230618832,-inf,0.0015955883230618832,-inf,0.0015955883230618832
-inf,0.006382353292247533,-inf,0.006382353292247533,-inf,0.006382353292247533
-inf,0.014360294907556949,-inf,0.014360294907556949,-2.995732273553991,0.014360294907556949
-inf,0.02552941316899013,-2.995732273553991,0.02552941316899013,-inf,0.02552941316899013
-inf,0.03988970807654708,-inf,0.03988970807654708,-2.3025850929940455,0.03988970807654708
-2.995732273553991,0.057441179630227795,-inf,0.057441179630227795,-inf,0.057441179630227795
-inf,0.07818382783003228,-inf,0.07818382783003228,-inf,0.07818382783003228
-inf,0.10211765267596053,-inf,0.10211765267596053,-7.783224016336037,0.10211765267596053
-inf,0.12924265416801253,-inf,0.12924265416801253,-inf,0.12924265416801253
-7.783224016336037,0.1595588323061883,-inf,0.1595588323061883,-inf,0.1595588323061883
-inf,0.19306618709048787,-inf,0.19306618709048787,-inf,0.19306618709048787
-inf,0.22976471852091204,-inf,0.22976471852091204,-7.090076835776092,0.22976471852091204
-inf,0.2696544265974592,-inf,0.2696544265974592,-inf,0.2696544265974592
-inf,0.3127353113201301,-2.995732273553991,0.3127353113201301,-inf,0.3127353113201301
-inf,0.3590073726889248,-7.783224016336037,0.3590073726889248,-2.995732273553991,0.3590073726889248
-inf,0.4084706107038432,-2.995732273553991,0.4084706107038432,-2.995732273553991,0.4084706107038432
-inf,0.4611250253648855,-inf,0.4611250253648855,-inf,0.4611250253648855
-inf,0.5169706166720515,-inf,0.5169706166720515,-2.995732273553991,0.5169706166720515
-2.995732273553991,0.5760073846253412,-7.783224016336037,0.5760073846253412,-inf,0.5760073846253412
-inf,0.6382353292247547,-inf,0.6382353292247547,-inf,0.6382353292247547
-inf,0.703654450470292,-2.995732273553991,0.703654450470292,-inf,0.703654450470292
-inf,0.772264748361953,-inf,0.772264748361953,-inf,0.772264748361953
-inf,0.8440662228997379,-inf,0.8440662228997379,-inf,0.8440662228997379
-inf,0.9190588740836464,-2.995732273553991,0.9190588740836464,-inf,0.9190588740836464
-inf,0.9972427019136788,-inf,0.9972427019136788,-inf,0.9972427019136788
-inf,1.078617706389835,-inf,1.078617706389835,-2.995732273553991,1.078617706389835
-inf,1.1631838875121168,-inf,1.1631838875121168,-inf,1.1631838875121168
-inf,1.2509412452805204,-inf,1.2509412452805204,-2.995732273553991,1.2509412452805204
-2.995732273553991,1.341889779695048,-7.783224016336037,1.341889779695048,-inf,1.341889779695048
-7.783224016336037,1.4360294907556992,-inf,1.4360294907556992,-2.9874334707392958,1.4360294907556992
-inf,1.533360378462474,-inf,1.533360378462474,-2.995732273553991,1.533360378462474
-inf,1.6338824428153729,-inf,1.6338824428153729,-inf,1.6338824428153729
-inf,1.7375956838143956,-inf,1.7375956838143956,-7.783224016336037,1.7375956838143956
-inf,1.844500101459542,-inf,1.844500101459542,-inf,1.844500101459542
-inf,1.954595695750812,-7.783224016336037,1.954595695750812,-inf,1.954595695750812
-inf,2.067882466688206,-inf,2.067882466688206,-inf,2.067882466688206
