V_heights,V_edg,V_x_heights,V_x_edg,V_y_heights,V_y_edg,V_z_heights,V_z_edg,kT_average
0.03214583333333333,0.0,8.333333333333334e-06,-4.7589376682279045,4.166666666666667e-06,-4.7589376682279045,4.166666666666667e-06,-4.7589376682279045,1.9358888492705588
0.14797916666666666,0.7138406502341856,0.006195833333333334,-3.8071501345823235,0.045608333333333334,-3.8071501345823235,0.0,-3.8071501345823235,1.9358888492705588
0.21155833333333332,1.4276813004683713,0.051675,-2.8553626009367425,0.144375,-2.8553626009367425,0.06685416666666667,-2.8553626009367425,1.9358888492705588
0.32011666666666666,2.1415219507025567,0.15639166666666668,-1.903575067291162,0.09599583333333334,-1.903575067291162,0.184475,-1.903575067291162,1.9358888492705588
0.28820416666666665,2.8553626009367425,0.2823583333333333,-0.951787533645581,0.14338333333333333,-0.951787533645581,0.2998208333333333,-0.951787533645581,1.9358888492705588
4.166666666666667e-06,3.5692032511709284,0.16324166666666667,0.0,0.3147375,0.0,0.22919583333333332,0.0,1.9358888492705588
0.0,4.283043901405113,0.320325,0.9517875336455806,0.10917916666666666,0.9517875336455806,0.11654583333333333,0.9517875336455806,1.9358888492705588
0.0,4.996884551639299,0.018204166666666667,1.903575067291162,0.1454375,1.903575067291162,0.08301666666666667,1.903575067291162,1.9358888492705588
0.0,5.710725201873485,0.0016083333333333334,2.8553626009367425,0.0012875,2.8553626009367425,0.020095833333333334,2.8553626009367425,1.9358888492705588
4.166666666666667e-06,6.424565852107671,4.166666666666667e-06,3.807150134582324,4.166666666666667e-06,3.807150134582324,4.166666666666667e-06,3.807150134582324,1.9358888492705588
