all_means,dt_of_steps
0.00273876882591441,0.025
0.6853831252435865,0.42500000000000004
2.2811694848319295,0.8250000000000001
4.5172499469201925,1.225
7.207397993577748,1.625
10.221471610384988,2.025
13.46879630487735,2.4250000000000003
16.883907290519474,2.825
20.420618419614026,3.225
24.039840861418316,3.625
27.70822822999199,4.025
31.410927877250106,4.425
35.13553483468941,4.825
38.874700255732726,5.2250000000000005
42.62554223417017,5.625
46.39563264213909,6.025
50.18236281529553,6.425000000000001
53.981203937081176,6.825
57.78867878149131,7.2250000000000005
61.60440966767383,7.625
65.41318099071071,8.025
69.21382543750425,8.425
72.99872762401216,8.825000000000001
76.7741202885602,9.225
80.54526492026689,9.625
84.30958529397029,10.025
88.06395325907623,10.425
91.80737631940761,10.825000000000001
95.54302088629765,11.225000000000001
99.26915716050598,11.625
102.98515076930715,12.025
106.70110090366904,12.425
110.41339090880909,12.825000000000001
114.11673709812442,13.225000000000001
117.8115045651806,13.625
121.49022859367292,14.025
125.15551318194544,14.425
128.80045687253627,14.825000000000001
132.41359087190187,15.225000000000001
136.00178302535184,15.625
139.572436635109,16.025000000000002
143.1224572894,16.425
146.6519730337698,16.825
150.16602839748208,17.225
153.6763384124116,17.625
157.1749882577288,18.025000000000002
160.66472695280302,18.425
164.16308944195052,18.825
167.6668997978964,19.225
171.17579984155935,19.625
174.68284493101683,20.025000000000002
178.18717898561715,20.425
181.68383033874292,20.825000000000003
185.17434873472575,21.225
188.66071849880623,21.625
192.15774149206638,22.025000000000002
195.65903283670366,22.425
199.14840144879824,22.825000000000003
202.63480184631342,23.225
206.1219400380773,23.625
209.61415660067698,24.025000000000002
213.11509670286753,24.425
216.63424480080445,24.825000000000003
220.18900137076244,25.225
223.76925221876033,25.625
227.37461827759708,26.025000000000002
231.00945857916017,26.425
234.67069473704257,26.825000000000003
238.35995368566438,27.225
242.08406597725872,27.625
245.8319484721335,28.025000000000002
249.58749064528357,28.425
253.34172151902104,28.825000000000003
257.0954356070778,29.225
260.83721856688607,29.625
264.5693538094787,30.025000000000002
268.2769945269887,30.425
271.9701855245945,30.825000000000003
275.65103168938646,31.225
279.3330394599527,31.625
283.0141757429553,32.025
286.71296000931,32.425000000000004
290.4373823019065,32.825
294.18845666298336,33.225
297.96262334656717,33.625
301.7609162153323,34.025
305.5713492583361,34.425000000000004
309.38595498444533,34.825
313.19895001199376,35.225
317.0032462144624,35.625
320.78376633856897,36.025
324.55143105880103,36.425000000000004
328.28184207726275,36.825
331.97591023370444,37.225
335.6398639725493,37.625
339.2791166302228,38.025
342.8946585169573,38.425000000000004
346.49683192463004,38.825
350.09305598166253,39.225
353.6668761079634,39.625
357.2262688822236,40.025000000000006
360.79677733207484,40.425000000000004
364.38351811439753,40.825
367.971844174745,41.225
371.56312240975967,41.625
375.1560805250618,42.025000000000006
378.75661961360527,42.425000000000004
382.3701819439812,42.825
385.98187332501874,43.225
389.5988880003944,43.625
393.2163893360718,44.025000000000006
396.837150730757,44.425000000000004
400.4627307950123,44.825
404.1052769148226,45.225
407.7660742093125,45.625
411.4424745564682,46.025000000000006
415.1311659359862,46.425000000000004
418.8190645041855,46.825
422.48761788092844,47.225
426.13597932561044,47.625
429.749034329465,48.025000000000006
433.33174134523875,48.425000000000004
436.9051693720823,48.825
440.4622788948459,49.225
444.01235652158744,49.625
447.5700363889749,50.025000000000006
451.1314901071661,50.425000000000004
454.6915092972283,50.825
458.246261837228,51.225
461.79132577926555,51.625
465.32030827919056,52.025000000000006
468.8522190816212,52.425000000000004
472.3907392393569,52.825
475.92560668952785,53.225
479.4615394501517,53.625
483.0102951790704,54.025000000000006
486.54498359565986,54.425000000000004
490.0830412011303,54.825
493.62105488002345,55.225
497.1365716203081,55.625
500.6479184185889,56.025000000000006
504.1604529386677,56.425000000000004
507.6919481886909,56.825
511.23070201822344,57.225
514.7999528776959,57.625
518.3837018856925,58.025000000000006
522.003412230607,58.425000000000004
525.6662621205672,58.825
529.3625255298831,59.225
