all_means,dt_of_steps
0.00506398363899031,0.025
1.2813080042884415,0.42500000000000004
4.254267810700075,0.8250000000000001
8.360129812554568,1.225
13.222197412312678,1.625
18.592866563203188,2.025
24.30697710128613,2.4250000000000003
30.25241453662496,2.825
36.35430130843109,3.225
42.55382887805504,3.625
48.82067560653849,4.025
55.138745837912666,4.425
61.48825672808676,4.825
67.85018314216548,5.2250000000000005
74.20803740287376,5.625
80.54668833960892,6.025
86.85370145239922,6.425000000000001
93.12590191178607,6.825
99.37211307520532,7.2250000000000005
105.6098806682659,7.625
111.8494743610571,8.025
118.09870889511319,8.425
124.35605434509853,8.825000000000001
130.61272069799887,9.225
136.87593666770758,9.625
143.14726888794922,10.025
149.41977782125835,10.425
155.69441847760322,10.825000000000001
161.99367565634785,11.225000000000001
168.33087444044924,11.625
174.71414626502,12.025
181.14989632761115,12.425
187.6236368113584,12.825000000000001
194.11835481314532,13.225000000000001
200.62284237089926,13.625
207.13633827509454,14.025
213.6758037534068,14.425
220.23637547767703,14.825000000000001
226.7942426006269,15.225000000000001
233.33698767270013,15.625
239.87222201993254,16.025000000000002
246.4090413613104,16.425
252.95093389064667,16.825
259.4860390613457,17.225
266.04078247315846,17.625
272.6125456612474,18.025000000000002
279.16944364022123,18.425
285.7426202486308,18.825
292.3278487595694,19.225
298.9256764699936,19.625
305.55210385811114,20.025000000000002
312.2089321807205,20.425
318.91493604712855,20.825000000000003
325.6855792872009,21.225
332.5363693276231,21.625
339.463314480252,22.025000000000002
346.4417461250173,22.425
353.4400822488027,22.825000000000003
360.40681104782,23.225
367.35515442101257,23.625
374.29035573271176,24.025000000000002
381.2183484166944,24.425
388.1575730672772,24.825000000000003
395.09721761821316,25.225
402.0343207382998,25.625
408.9556567882488,26.025000000000002
415.81753352416365,26.425
422.63462313579765,26.825000000000003
429.40217325166896,27.225
436.11426974601704,27.625
442.77140816112757,28.025000000000002
449.4014111783874,28.425
456.0289200041865,28.825000000000003
462.66283622205594,29.225
469.30410105414245,29.625
475.91476104453096,30.025000000000002
482.478649395642,30.425
488.9545746767289,30.825000000000003
495.36562046240874,31.225
501.73409869099925,31.625
508.09449784792145,32.025
514.435369557067,32.425000000000004
520.7705912107369,32.825
527.112318811125,33.225
533.4358580657521,33.625
539.7465728121616,34.025
546.0633241675537,34.425000000000004
552.4035219420755,34.825
558.7864238639534,35.225
565.2023520860778,35.625
571.6134789187695,36.025
578.0276762334889,36.425000000000004
584.4251283447124,36.825
590.7893690908923,37.225
597.1092273811704,37.625
603.4165731857545,38.025
609.7147375469656,38.425000000000004
616.0025001240484,38.825
622.2593956046669,39.225
628.4519174272746,39.625
634.5707534406733,40.025000000000006
640.6171554221462,40.425000000000004
646.6164733941063,40.825
652.5796446929621,41.225
658.482069353061,41.625
664.3535621174294,42.025000000000006
670.2522239243789,42.425000000000004
676.1715981154593,42.825
682.1261712410868,43.225
688.097973639822,43.625
694.0776632663744,44.025000000000006
700.060567315272,44.425000000000004
706.0549691364779,44.825
712.0446460267513,45.225
718.0418374594987,45.625
724.0489370952394,46.025000000000006
730.0343061382796,46.425000000000004
735.9735725826956,46.825
741.897632302759,47.225
747.8206422463116,47.625
753.7364372034856,48.025000000000006
759.6326394010728,48.425000000000004
765.5348110311508,48.825
771.4660457897692,49.225
777.3958763054954,49.625
783.3226795708952,50.025000000000006
789.2676554096574,50.425000000000004
795.2322943904265,50.825
801.2000514363535,51.225
807.1560751179941,51.625
813.0905794545881,52.025000000000006
819.0182673024744,52.425000000000004
824.95452535757,52.825
830.8728989568076,53.225
836.7470526040103,53.625
842.5956528969128,54.025000000000006
848.4086968678386,54.425000000000004
854.2128516916579,54.825
860.0314859646726,55.225
865.8761629534686,55.625
871.7215031247708,56.025000000000006
877.5765067578842,56.425000000000004
883.4763999765802,56.825
889.384804958622,57.225
895.2741188729927,57.625
901.164121216091,58.025000000000006
907.0074108164459,58.425000000000004
912.7928323278564,58.825
918.5787844855262,59.225
