log_V_x_heights,V_x_edg_square,log_V_y_heights,V_y_edg_square,log_V_z_heights,V_z_edg_square
-10.651442969591068,38.64136515499459,-15.38412647587812,38.64136515499459,-13.527828485512494,38.64136515499459
-9.897671167214689,37.73750484894696,-12.460964895158964,37.73750484894696,-12.68949929510805,37.73750484894696
-8.97033970359555,36.84434111456855,-11.930969355285253,36.84434111456855,-12.126029937856638,36.84434111456855
-8.561711244062998,35.961873951859324,-10.875467190270871,35.961873951859324,-10.807355764411726,35.961873951859324
-10.082813600350285,35.090103360819306,-11.40631572991197,35.090103360819306,-10.106011816647602,35.090103360819306
-9.25376992990352,34.22902934144849,-11.53397887416806,34.22902934144849,-13.527828485512494,34.22902934144849
-7.841065016025887,33.378651893746884,-9.416954621339181,33.378651893746884,-13.626268558325746,33.378651893746884
-8.705029928898302,32.53897101771447,-9.045532397674936,32.53897101771447,-13.49705682684574,32.53897101771447
-8.000137017899611,31.709986713351267,-9.719778070467326,31.709986713351267,-11.817414655738391,31.709986713351267
-7.77813697728748,30.89169898065726,-9.794633147624046,30.89169898065726,-10.588335930281378,30.89169898065726
-8.07544972883769,30.084107819632468,-8.946054877330798,30.084107819632468,-9.26295032224848,30.084107819632468
-8.26838189335345,29.28721323027687,-10.291604022309679,29.28721323027687,-9.300082747477044,29.28721323027687
-8.310517832809335,28.50101521259047,-9.53134944854403,28.50101521259047,-9.159964164651116,28.50101521259047
-9.293269184892102,27.725513766573286,-8.958285477167554,27.725513766573286,-9.59172280956839,27.725513766573286
-8.909001973076917,26.960708892225295,-8.787253662518198,26.960708892225295,-8.865864535494447,26.960708892225295
-8.219715503049324,26.206600589546504,-8.767793588963487,26.206600589546504,-8.804042277564127,26.206600589546504
-7.649742624961556,25.463188858536917,-8.87804350676545,25.463188858536917,-7.996541006832511,25.463188858536917
-8.041735711488037,24.730473699196533,-8.545292642362405,24.730473699196533,-8.342015144396903,24.730473699196533
-8.64195363768566,24.00845511152536,-8.515527912097177,24.00845511152536,-7.7779380119068,24.00845511152536
-8.067046878462097,23.29713309552338,-8.07732665659074,23.29713309552338,-7.863350060815322,23.29713309552338
-7.2209261142010845,22.596507651190606,-7.654830801567638,22.596507651190606,-7.545783160321003,22.596507651190606
-7.038576062913688,21.90657877852704,-7.569080847219126,21.90657877852704,-7.79236567425332,21.90657877852704
-7.1044293420004925,21.22734647753267,-7.30655514922154,21.22734647753267,-7.348718039443458,21.22734647753267
-7.587821720003552,20.558810748207502,-7.368270730355564,20.558810748207502,-7.415460775411884,20.558810748207502
-7.55848174365813,19.900971590551535,-7.224522932329014,19.900971590551535,-7.3950407154624,19.900971590551535
-6.9637526024425975,19.253829004564782,-7.10625703200513,19.253829004564782,-6.985221447673711,19.253829004564782
-6.855241895872298,18.617382990247222,-7.379694112862383,18.617382990247222,-7.204029715852123,18.617382990247222
-7.147123491155368,17.991633547598866,-6.8514143288042115,17.991633547598866,-7.1936611520326625,17.991633547598866
-6.379728447896372,17.376580676619717,-6.783732491869121,17.376580676619717,-6.942864456095705,17.376580676619717
-6.7486525948779805,16.772224377309765,-6.637664530560761,16.772224377309765,-6.986077245757607,16.772224377309765
-6.68617962284009,16.178564649669017,-6.476893199356531,16.178564649669017,-6.6049691000157305,16.178564649669017
-6.47516150348572,15.595601493697469,-6.188859133399458,15.595601493697469,-6.425972340668877,15.595601493697469
-6.511190775105191,15.02333490939513,-6.273164547882216,15.02333490939513,-6.400009392743069,15.02333490939513
-6.57962128047699,14.461764896761991,-6.246528854548621,14.461764896761991,-6.516360923461887,14.461764896761991
-6.561922229888326,13.910891455798053,-6.476893199356531,13.910891455798053,-6.266142649980089,13.910891455798053
-6.605461726030188,13.37071458650332,-6.346141488384041,13.37071458650332,-6.059850459974447,13.37071458650332
-6.315925871063059,12.841234288877788,-6.121003918462967,12.841234288877788,-6.173366192077248,12.841234288877788
-6.231754257257163,12.32245056292146,-5.907475789187848,12.32245056292146,-5.96610548997445,12.32245056292146
-6.127513391571258,11.814363408634332,-5.899706121868442,11.814363408634332,-5.693770264529476,11.814363408634332
-5.718769216964525,11.31697282601641,-5.8092263271197755,11.31697282601641,-5.628350379540348,11.31697282601641
-5.620590883769436,10.830278815067688,-5.856453000452105,10.830278815067688,-5.8839264042023816,10.830278815067688
-5.631171157646539,10.35428137578817,-5.6666432532276305,10.35428137578817,-5.602976063206935,10.35428137578817
-5.489205512008117,9.888980508177854,-5.503948492777615,9.888980508177854,-5.69500857810484,9.888980508177854
-5.524956603993116,9.434376212236742,-5.601993328754167,9.434376212236742,-5.46784116511213,9.434376212236742
-5.411112860693381,8.990468487964831,-5.516100311620151,8.990468487964831,-5.399593641490868,8.990468487964831
-5.348216895835467,8.557257335362126,-5.501729780049484,8.557257335362126,-5.339043879515689,8.557257335362126
-5.287929837550534,8.134742754428618,-5.255042383066715,8.134742754428618,-5.242236384781474,8.134742754428618
-5.140929076299294,7.722924745164318,-5.388670685245627,7.722924745164318,-5.136623777550049,7.722924745164318
-5.434748196576903,7.32180330756922,-5.283494437656398,7.32180330756922,-5.125870796223487,7.32180330756922
-5.198932167590573,6.9313784416433215,-5.369186998047848,6.9313784416433215,-5.31096366158236,6.9313784416433215
-5.11983650914002,6.551650147386628,-5.492306728209673,6.551650147386628,-5.179275863834346,6.551650147386628
-5.109944710196146,6.182618424799135,-5.218867142050306,6.182618424799135,-5.11268186250362,6.182618424799135
-4.87217855094924,5.824283273880847,-5.086538145312876,5.824283273880847,-5.110075867243092,5.824283273880847
-4.802488636137958,5.47664469463176,-4.876388532409207,5.47664469463176,-5.028563803648691,5.47664469463176
-4.888572540621816,5.139702687051877,-4.897697310103072,5.139702687051877,-4.97680770348896,5.139702687051877
-4.903194443835782,4.813457251141197,-4.838158917434,4.813457251141197,-4.754884194634591,4.813457251141197
-4.639218300127664,4.497908386899718,-4.680014967981066,4.497908386899718,-4.7974814744114145,4.497908386899718
-4.595343625170356,4.193056094327441,-4.687248297023698,4.193056094327441,-4.753215927818274,4.193056094327441
-4.704760345184582,3.8989003734243672,-4.557670536714595,3.8989003734243672,-4.823077470507054,3.8989003734243672
-4.584587634153968,3.6154412241904996,-4.507990542599041,3.6154412241904996,-4.763413953303017,3.6154412241904996
-4.601053670476252,3.342678646625831,-4.484831160399578,3.342678646625831,-4.620457273695879,3.342678646625831
-4.614004931005266,3.080612640730365,-4.412283113568526,3.080612640730365,-4.608074399135481,3.080612640730365
-4.520254753957325,2.8292432065041018,-4.389598562837086,2.8292432065041018,-4.455228350934887,2.8292432065041018
-4.494672886225112,2.5885703439470444,-4.321888405637043,2.5885703439470444,-4.458263538061048,2.5885703439470444
-4.5258238745883155,2.3585940530591865,-4.428510460487444,2.3585940530591865,-4.3342147266187485,2.3585940530591865
