V_heights,V_edg,V_x_heights,V_x_edg,V_y_heights,V_y_edg,V_z_heights,V_z_edg,kT_average
4.1666666666666667e-07,0.0,4.1666666666666667e-07,-3.7689256554276658,9.708333333333334e-05,-3.7689256554276658,4.1666666666666667e-07,-3.7689256554276658,1.2088514585828074
7.916666666666667e-06,0.03768925655427666,0.0,-3.7186733133552967,0.00023666666666666665,-3.7186733133552967,0.0,-3.7186733133552967,1.2088514585828074
0.00033541666666666664,0.07537851310855331,0.0,-3.668420971282928,3.875e-05,-3.668420971282928,4.1666666666666667e-07,-3.668420971282928,1.2088514585828074
0.0005208333333333333,0.11306776966282997,0.0,-3.618168629210559,2.5833333333333332e-05,-3.618168629210559,4.1666666666666667e-07,-3.618168629210559,1.2088514585828074
0.00115375,0.15075702621710663,0.0,-3.5679162871381904,2.1666666666666667e-05,-3.5679162871381904,0.0,-3.5679162871381904,1.2088514585828074
0.0009291666666666667,0.18844628277138328,0.0,-3.5176639450658214,1.875e-05,-3.5176639450658214,0.0,-3.5176639450658214,1.2088514585828074
0.00059625,0.22613553932565994,0.0,-3.4674116029934527,1.7083333333333333e-05,-3.4674116029934527,0.0,-3.4674116029934527,1.2088514585828074
0.0005358333333333334,0.26382479587993657,4.1666666666666667e-07,-3.4171592609210837,1.6666666666666667e-05,-3.4171592609210837,0.0,-3.4171592609210837,1.2088514585828074
0.00050125,0.30151405243421325,0.0,-3.3669069188487146,4.208333333333333e-05,-3.3669069188487146,0.0,-3.3669069188487146,1.2088514585828074
0.0015808333333333334,0.33920330898848994,0.0,-3.316654576776346,0.00013875,-3.316654576776346,6.75e-05,-3.316654576776346,1.2088514585828074
0.0022370833333333335,0.37689256554276657,0.0,-3.266402234703977,9.791666666666667e-05,-3.266402234703977,5.75e-05,-3.266402234703977,1.2088514585828074
0.005034583333333334,0.4145818220970432,4.1666666666666667e-07,-3.2161498926316083,0.000105,-3.2161498926316083,4.375e-05,-3.2161498926316083,1.2088514585828074
0.003921666666666667,0.4522710786513199,0.0,-3.1658975505592393,0.00016,-3.1658975505592393,3.958333333333333e-05,-3.1658975505592393,1.2088514585828074
0.0033295833333333333,0.48996033520559656,0.0001175,-3.11564520848687,0.00026416666666666667,-3.11564520848687,9e-05,-3.11564520848687,1.2088514585828074
0.00618,0.5276495917598731,6.583333333333334e-05,-3.0653928664145016,0.00010916666666666667,-3.0653928664145016,0.00011666666666666667,-3.0653928664145016,1.2088514585828074
0.0064333333333333334,0.5653388483141498,0.00015583333333333334,-3.0151405243421325,0.00011166666666666667,-3.0151405243421325,0.000275,-3.0151405243421325,1.2088514585828074
0.00498,0.6030281048684265,0.00020916666666666666,-2.964888182269764,0.00013208333333333334,-2.964888182269764,0.00021416666666666668,-2.964888182269764,1.2088514585828074
0.007134583333333333,0.6407173614227032,0.00027833333333333334,-2.914635840197395,0.00019458333333333334,-2.914635840197395,0.00036333333333333335,-2.914635840197395,1.2088514585828074
0.014431666666666667,0.6784066179769799,0.00074375,-2.864383498125026,0.0011908333333333332,-2.864383498125026,0.00051875,-2.864383498125026,1.2088514585828074
0.013987083333333334,0.7160958745312564,0.0010391666666666668,-2.814131156052657,0.00041375,-2.814131156052657,0.003342083333333333,-2.814131156052657,1.2088514585828074
0.020164583333333333,0.7537851310855331,0.0023345833333333335,-2.763878813980288,0.00052125,-2.763878813980288,0.0006316666666666667,-2.763878813980288,1.2088514585828074
0.016799166666666667,0.7914743876398098,0.005019166666666667,-2.7136264719079195,0.0009895833333333334,-2.7136264719079195,0.0010479166666666666,-2.7136264719079195,1.2088514585828074
0.013426666666666667,0.8291636441940864,0.001245,-2.6633741298355504,0.0006283333333333333,-2.6633741298355504,0.000585,-2.6633741298355504,1.2088514585828074
0.0075275,0.8668529007483631,0.0006004166666666666,-2.6131217877631814,0.00027875,-2.6131217877631814,0.0007583333333333333,-2.6131217877631814,1.2088514585828074
0.008734583333333334,0.9045421573026398,0.000775,-2.5628694456908128,0.00064875,-2.5628694456908128,0.0007808333333333334,-2.5628694456908128,1.2088514585828074
0.012039166666666667,0.9422314138569164,0.00092125,-2.5126171036184437,0.0016929166666666666,-2.5126171036184437,0.0006483333333333333,-2.5126171036184437,1.2088514585828074
0.01359375,0.9799206704111931,0.00177,-2.462364761546075,0.0014254166666666666,-2.462364761546075,0.0011983333333333334,-2.462364761546075,1.2088514585828074
0.012471666666666667,1.0176099269654697,0.001035,-2.412112419473706,0.0019620833333333335,-2.412112419473706,0.0014795833333333334,-2.412112419473706,1.2088514585828074
0.016300416666666668,1.0552991835197463,0.0013420833333333334,-2.361860077401337,0.002266666666666667,-2.361860077401337,0.004360833333333334,-2.361860077401337,1.2088514585828074
0.01513,1.092988440074023,0.004233333333333334,-2.3116077353289683,0.006434166666666667,-2.3116077353289683,0.004282083333333333,-2.3116077353289683,1.2088514585828074
0.019204583333333334,1.1306776966282996,0.0023329166666666667,-2.2613553932565993,0.003955833333333333,-2.2613553932565993,0.0018541666666666667,-2.2613553932565993,1.2088514585828074
0.015295833333333333,1.1683669531825764,0.00256625,-2.2111030511842307,0.0014354166666666667,-2.2111030511842307,0.0032908333333333335,-2.2111030511842307,1.2088514585828074
0.02203375,1.206056209736853,0.0055941666666666666,-2.1608507091118616,0.002382916666666667,-2.1608507091118616,0.0032720833333333334,-2.1608507091118616,1.2088514585828074
0.01262625,1.2437454662911296,0.0048825,-2.1105983670394926,0.004049166666666667,-2.1105983670394926,0.00109375,-2.1105983670394926,1.2088514585828074
