log_V_x_heights,V_x_edg_square,log_V_y_heights,V_y_edg_square,log_V_z_heights,V_z_edg_square
-15.319587954740548,17.421544017905212,-10.137804404448463,17.421544017905212,-16.012735135300492,17.421544017905212
-inf,17.143914292435873,-10.4482147279778,17.143914292435873,-inf,17.143914292435873
-inf,16.868514524600826,-8.842615591850866,16.868514524600826,-inf,16.868514524600826
-10.969310018381247,16.595344714400074,-7.906823937313986,16.595344714400074,-inf,16.595344714400074
-11.349296041188426,16.32440486183361,-10.660877001824428,16.32440486183361,-inf,16.32440486183361
-11.276536686905999,16.055694966901445,-10.724468104605958,16.055694966901445,-inf,16.055694966901445
-11.056908077699232,15.789215029603566,-10.714417768752456,15.789215029603566,-11.184421397998193,15.789215029603566
-10.269731947491012,15.52496504993998,-10.149103959702396,15.52496504993998,-11.58191833645718,15.52496504993998
-9.826526511399999,15.262945027910684,-9.374167346133973,15.262945027910684,-11.86960040890896,15.262945027910684
-11.029128513592157,15.003154963515682,-8.643134414774085,15.003154963515682,-12.02375108873622,15.003154963515682
-11.092754209472368,14.74559485675497,-8.420369006780698,14.74559485675497,-12.080909502576167,14.74559485675497
-10.814238104034668,14.490264707628553,-7.849078959132061,14.490264707628553,-11.092754209472368,14.490264707628553
-9.937389104211809,14.237164516136426,-9.474595311532823,14.237164516136426,-10.646759120278642,14.237164516136426
-10.198604603475427,13.986294282278589,-8.885844326401685,13.986294282278589,-9.180781569734638,13.986294282278589
-10.452053504284965,13.737654006055049,-8.327032074065945,13.737654006055049,-9.292514980165198,13.737654006055049
-10.583389506346053,13.491243687465797,-7.683318351361175,13.491243687465797,-8.46470616536548,13.491243687465797
-10.750044946395608,13.247063326510837,-8.403368597346281,13.247063326510837,-9.296140361779516,13.247063326510837
-9.923690259853647,13.005112923190168,-7.736849465826137,13.005112923190168,-9.16472986072413,13.005112923190168
-10.123857176967613,12.765392477503791,-7.482033593859464,12.765392477503791,-9.34450688688309,12.765392477503791
-9.73609164595885,12.52790198945171,-8.139137345614953,12.52790198945171,-9.129272548887402,12.52790198945171
-8.949686971912321,12.292641459033916,-8.811564252018815,12.292641459033916,-9.024321953300902,12.292641459033916
-8.962612615031434,12.059610886250416,-8.832665260997697,12.059610886250416,-8.743815007106772,12.059610886250416
-8.844925950984049,11.82881027110121,-8.894718930835161,11.82881027110121,-8.1886891244442,11.82881027110121
-8.162631590124912,11.600239613586293,-8.625025896219453,11.600239613586293,-9.450291041606773,11.600239613586293
-8.440746685923054,11.373898913705668,-8.273375932611396,11.373898913705668,-9.719315856454012,11.373898913705668
-7.3645136814778525,11.149788171459335,-7.743746925793837,11.149788171459335,-8.899593026593406,11.149788171459335
-8.172028683551094,10.927907386847293,-7.578923552823307,10.927907386847293,-9.017885149467423,10.927907386847293
-7.967146854496965,10.708256559869547,-7.253537384929127,10.708256559869547,-8.828105982583178,10.708256559869547
-7.993780452144775,10.490835690526088,-7.868346269752872,10.490835690526088,-8.488173909015133,10.490835690526088
-7.707003990424628,10.275644778816922,-8.081091113846183,10.275644778816922,-8.168886497148021,10.275644778816922
-6.921628851248009,10.06268382474205,-8.197124603265303,10.06268382474205,-8.449015466886127,10.06268382474205
-7.602904462212756,9.851952828301469,-7.839159648666341,9.851952828301469,-7.453249031694004,9.851952828301469
-6.793435021952839,9.64345178949518,-7.162934308079483,9.64345178949518,-8.33394613710134,9.64345178949518
-6.87045949423844,9.437180708323181,-7.571775249883845,9.437180708323181,-8.153708155548957,9.437180708323181
-6.8165951127254525,9.233139584785475,-8.168886497148021,9.233139584785475,-7.688641373850089,9.233139584785475
-7.677063820507646,9.031328418882062,-7.399686458240735,9.031328418882062,-7.36486462024264,9.031328418882062
-6.920727950286175,8.831747210612939,-7.617709577858464,8.831747210612939,-7.386508182860133,8.831747210612939
-6.28253011490765,8.634395959978109,-7.770768575068691,8.634395959978109,-7.870671852196348,8.634395959978109
-6.970931765147649,8.439274666977571,-7.633884893506001,8.439274666977571,-7.047017346315645,8.439274666977571
-6.975320598477903,8.246383331611325,-7.2012318851422545,8.246383331611325,-7.572638994269223,8.246383331611325
-6.830177144336762,8.055721953879369,-6.795319849652349,8.055721953879369,-7.624967491324714,8.055721953879369
-6.938902007978974,7.867290533781706,-6.843737726858693,7.867290533781706,-7.3645136814778525,7.867290533781706
-6.843216757844566,7.681089071318334,-6.942346723751756,7.681089071318334,-7.483020663330584,7.681089071318334
-6.696954250866313,7.4971175664892575,-7.219426507803941,7.4971175664892575,-7.607367759066513,7.4971175664892575
-7.269044024757473,7.31537601929447,-6.947420535374569,7.31537601929447,-7.734052972329588,7.31537601929447
-6.978893306815476,7.1358644297339735,-6.366141835063829,7.1358644297339735,-7.450759801112363,7.1358644297339735
-6.597659611693456,6.958582797807772,-6.679911679109763,6.958582797807772,-7.345227183225388,6.958582797807772
-7.002554478248145,6.78353112351586,-7.064149213766176,6.78353112351586,-6.9823591005445875,6.78353112351586
