all_means,dt_of_steps
0.0042972414279845925,0.025
1.1923926458012388,0.42500000000000004
4.319764453836703,0.8250000000000001
9.172275251481013,1.225
15.559726655092739,1.625
23.314064258035685,2.025
32.29130691338602,2.4250000000000003
42.36132771479979,2.825
53.404634534146496,3.225
65.31208915306539,3.625
77.9902379166763,4.025
91.36068553601721,4.425
105.34660433926241,4.825
119.8827128189086,5.2250000000000005
134.91071962439898,5.625
150.37508912390606,6.025
166.22770437547956,6.425000000000001
182.42485900298843,6.825
198.91054478007743,7.2250000000000005
215.6358716062936,7.625
232.55948963482157,8.025
249.6609670936467,8.425
266.92682591865093,8.825000000000001
284.3384853155951,9.225
301.88645664830767,9.625
319.57969196348745,10.025
337.41781721352794,10.425
355.38525494022144,10.825000000000001
373.45359791824785,11.225000000000001
391.5896305448968,11.625
409.78209441696526,12.025
428.0133859756632,12.425
446.29217030942453,12.825000000000001
464.601428908204,13.225000000000001
482.93736997469637,13.625
501.30131758388177,14.025
519.6756781007123,14.425
538.0561744831771,14.825000000000001
556.4498806449508,15.225000000000001
574.8895744653056,15.625
593.3677108460404,16.025000000000002
611.8717762210849,16.425
630.404217148417,16.825
648.9701730342628,17.225
667.5566859798557,17.625
686.1758213514657,18.025000000000002
704.8433802351781,18.425
723.5743921047089,18.825
742.3569634443088,19.225
761.147056777218,19.625
779.938865881118,20.025000000000002
798.7311015423796,20.425
817.5130161114722,20.825000000000003
836.27180350629,21.225
855.0058375958172,21.625
873.7138253078322,22.025000000000002
892.3949552638596,22.425
911.0398799132413,22.825000000000003
929.6388186257287,23.225
948.1760887758987,23.625
966.6620819801059,24.025000000000002
985.0910803943548,24.425
1003.4397183775851,24.825000000000003
1021.7239039229157,25.225
1039.9579406599523,25.625
1058.1439389246996,26.025000000000002
1076.2650214329544,26.425
1094.329710543601,26.825000000000003
1112.3425717292023,27.225
1130.3099238122895,27.625
1148.2302281761338,28.025000000000002
1166.0814696507484,28.425
1183.841309700504,28.825000000000003
1201.4925315186952,29.225
1219.0244251710565,29.625
1236.4415760399636,30.025000000000002
1253.7412259035077,30.425
1270.9338587885231,30.825000000000003
1288.046663773382,31.225
1305.1296628667014,31.625
1322.1782989453309,32.025
1339.1924747930532,32.425000000000004
1356.1684689892986,32.825
1373.1083954706203,33.225
1390.0588230583678,33.625
1407.0175537150417,34.025
1423.9772816518234,34.425000000000004
1440.9344403853895,34.825
1457.8654793004334,35.225
1474.7612052254494,35.625
1491.6114351628958,36.025
1508.4210966748738,36.425000000000004
1525.2086085890166,36.825
1541.9687111183584,37.225
1558.6820858122926,37.625
1575.3700565634979,38.025
1592.029496570515,38.425000000000004
1608.6815249101471,38.825
1625.3192366696144,39.225
1641.9338569175443,39.625
1658.556101872127,40.025000000000006
1675.2021103225416,40.425000000000004
1691.8755611903337,40.825
1708.5797142486733,41.225
1725.3191339878517,41.625
1742.0481480699393,42.025000000000006
1758.7695988237572,42.425000000000004
1775.4741304473698,42.825
1792.1328426466787,43.225
1808.7343279470338,43.625
1825.280773624617,44.025000000000006
1841.804388227413,44.425000000000004
1858.325032928024,44.825
1874.8465108436853,45.225
1891.3689122208948,45.625
1907.8930582847483,46.025000000000006
1924.4203001823325,46.425000000000004
1940.9386546107405,46.825
1957.4376571449154,47.225
1973.9161769243165,47.625
1990.380824415347,48.025000000000006
2006.8608928878427,48.425000000000004
2023.3994401964533,48.825
2040.0052230307183,49.225
2056.6697398498804,49.625
2073.3644415371077,50.025000000000006
2090.0965800383756,50.425000000000004
2106.8581210092416,50.825
2123.612128030578,51.225
2140.371470174382,51.625
2157.1255213683903,52.025000000000006
2173.848295519432,52.425000000000004
2190.5263206560144,52.825
2207.146105457945,53.225
2223.721116127771,53.625
2240.249556897955,54.025000000000006
2256.734766382089,54.425000000000004
2273.212908445871,54.825
2289.689582864513,55.225
2306.1727052436772,55.625
2322.6632862232054,56.025000000000006
2339.186286195116,56.425000000000004
2355.7174294567462,56.825
2372.229492768232,57.225
2388.7169719138196,57.625
2405.1320657062533,58.025000000000006
2421.475424675099,58.425000000000004
2437.7238472534077,58.825
2453.864084062879,59.225
