all_means,dt_of_steps
0.008796205708786147,0.025
2.432737927333583,0.42500000000000004
8.767815143555259,0.8250000000000001
18.52068137576867,1.225
31.253151209974508,1.625
46.574299159413215,2.025
64.12935586461934,2.4250000000000003
83.60563966874183,2.825
104.73053699832592,3.225
127.27896973610933,3.625
151.08524234663298,4.025
175.9804079857058,4.425
201.82089088126042,4.825
228.4956289233688,5.2250000000000005
255.8939698380573,5.625
283.94009097823243,6.025
312.52236705944046,6.425000000000001
341.5605641293998,6.825
370.9583543254976,7.2250000000000005
400.6207175926935,7.625
430.4960382150625,8.025
460.5321337281985,8.425
490.6998398908504,8.825000000000001
520.929742618195,9.225
551.1783860817555,9.625
581.4311530180804,10.025
611.6680520343866,10.425
641.8452027376948,10.825000000000001
671.929417581396,11.225000000000001
701.9655687969097,11.625
731.9784878805932,12.025
761.9763478460713,12.425
791.9924364495346,12.825000000000001
822.0697720721665,13.225000000000001
852.1831517196129,13.625
882.3193903633443,14.025
912.4477690759412,14.425
942.581371927956,14.825000000000001
972.7392055735687,15.225000000000001
1002.9039586312165,15.625
1033.0432389345451,16.025000000000002
1063.1201193764368,16.425
1093.1335011110857,16.825
1123.1486133280112,17.225
1153.1670991147337,17.625
1183.2329832350338,18.025000000000002
1213.3905933317606,18.425
1243.6606661701126,18.825
1274.0168401326107,19.225
1304.4408330628464,19.625
1334.9395929909972,20.025000000000002
1365.4839414602245,20.425
1396.0989991982722,20.825000000000003
1426.7892923075594,21.225
1457.5658891573562,21.625
1488.424852649286,22.025000000000002
1519.3471239887856,22.425
1550.3216042531226,22.825000000000003
1581.339980069825,23.225
1612.4181629751295,23.625
1643.5266233586935,24.025000000000002
1674.63851913071,24.425
1705.7942407756852,24.825000000000003
1736.9859373285753,25.225
1768.173624112393,25.625
1799.387447498351,26.025000000000002
1830.591994554749,26.425
1861.7406948537202,26.825000000000003
1892.8390198740528,27.225
1923.9147742347395,27.625
1954.9969525987692,28.025000000000002
1986.1137244478864,28.425
2017.2788008703337,28.825000000000003
2048.487492332705,29.225
2079.7239535561166,29.625
2110.9763242985327,30.025000000000002
2142.2474802203196,30.425
2173.5637196935863,30.825000000000003
2204.9254469371076,31.225
2236.323985602663,31.625
2267.735188675007,32.025
2299.138945487633,32.425000000000004
2330.5519400971457,32.825
2361.978249780194,33.225
2393.3965774428916,33.625
2424.86818853761,34.025
2456.4369253255445,34.425000000000004
2488.1580809429292,34.825
2519.9742708423205,35.225
2551.820207677852,35.625
2583.6466626154165,36.025
2615.4707176354673,36.425000000000004
2647.255844329754,36.825
2679.0196155247827,37.225
2710.7904752092563,37.625
2742.570827546073,38.025
2774.306078725091,38.425000000000004
2805.947038838737,38.825
2837.5316721004097,39.225
2869.1094798441613,39.625
2900.6880314760383,40.025000000000006
2932.308134939706,40.425000000000004
2963.929291779153,40.825
2995.5701839956787,41.225
3027.268625655177,41.625
3059.0522813034104,42.025000000000006
3090.9185261281896,42.425000000000004
3122.874603256417,42.825
3154.8656494750503,43.225
3186.960665950086,43.625
3219.190304655049,44.025000000000006
3251.535788916958,44.425000000000004
3283.964725100013,44.825
3316.480927147831,45.225
3349.0854080194113,45.625
3381.7592218562804,46.025000000000006
3414.4585757406985,46.425000000000004
3447.202438301448,46.825
3480.042717546143,47.225
3513.0189507119976,47.625
3546.1621584425575,48.025000000000006
3579.457841007412,48.425000000000004
3612.887543699716,48.825
3646.5186806206625,49.225
3680.319049755124,49.625
3714.2886381672993,50.025000000000006
3748.405394581391,50.425000000000004
3782.6906198399524,50.825
3817.181265532384,51.225
3851.8792819076125,51.625
3886.8151051118416,52.025000000000006
3921.9975576748925,52.425000000000004
3957.4068924033204,52.825
3993.082391518521,53.225
4029.0652158457683,53.625
4065.3517175051365,54.025000000000006
4101.87697544105,54.425000000000004
4138.618038020443,54.825
4175.513631588453,55.225
4212.568422580339,55.625
4249.759819493999,56.025000000000006
4287.0686643909985,56.425000000000004
4324.4951058362985,56.825
4362.03819247915,57.225
4399.726433433462,57.625
4437.548243012906,58.025000000000006
4475.437157060713,58.425000000000004
4513.412858635798,58.825
4551.498994241525,59.225
