log_V_x_heights,V_x_edg_square,log_V_y_heights,V_y_edg_square,log_V_z_heights,V_z_edg_square
-10.027540201206106,16.99014788839223,-9.671053954314825,16.99014788839223,-10.53053493139155,16.99014788839223
-9.00231045847202,16.592731280345408,-9.519927279816013,16.592731280345408,-9.92029467085251,16.592731280345408
-9.512572225442694,16.200017827423398,-9.74434933119783,16.200017827423398,-9.67901155598814,16.200017827423398
-9.427253373539756,15.812007529626209,-9.19299173364157,15.812007529626209,-9.707372673609838,15.812007529626209
-9.591112867493976,15.42870038695383,-9.716316661680736,15.42870038695383,-9.163933999162028,15.42870038695383
-9.818074674687997,15.050096399406264,-9.622075093097942,15.050096399406264,-9.699187089023399,15.050096399406264
-9.569995944053053,14.676195566983518,-9.204109822225547,14.676195566983518,-9.551657660260595,14.676195566983518
-9.275768177298637,14.306997889685583,-9.523910215380091,14.306997889685583,-9.18321170458793,14.306997889685583
-9.270886871844217,13.942503367512462,-9.098500890220647,13.942503367512462,-9.367481630239839,13.942503367512462
-8.844829579375052,13.582712000464154,-8.892189717083639,13.582712000464154,-8.621859503644588,13.582712000464154
-8.681920439809241,13.227623788540665,-8.736957043686061,13.227623788540665,-8.549372089780473,13.227623788540665
-8.585962873526077,12.877238731741986,-8.571121533441794,12.877238731741986,-8.643607116271896,12.877238731741986
-8.324852549257074,12.531556830068126,-8.675554110765349,12.531556830068126,-8.544007845611793,12.531556830068126
-8.55001773706428,12.190578083519076,-8.775855981466915,12.190578083519076,-8.521368562826718,12.190578083519076
-8.381788554410035,11.854302492094842,-8.53824660061407,11.854302492094842,-8.200255760815667,11.854302492094842
-8.294883320850605,11.522730055795423,-8.393133598325926,11.522730055795423,-8.086493612129532,11.522730055795423
-8.119676253157248,11.195860774620817,-8.054770306878414,11.195860774620817,-7.96211147639571,11.195860774620817
-8.090836724276697,10.873694648571028,-7.798337654146085,10.873694648571028,-8.008870697868366,10.873694648571028
-7.606752873220258,10.556231677646052,-7.703766095001321,10.556231677646052,-7.849470662154963,10.556231677646052
-7.470898112971496,10.243471861845888,-7.534178827499174,10.243471861845888,-7.725238167137384,10.243471861845888
-7.430456697228322,9.935415201170544,-7.497744367439456,9.935415201170544,-7.451046703997704,9.935415201170544
-7.541926254441785,9.632061695620012,-7.3194900001038965,9.632061695620012,-7.2241226464051564,9.632061695620012
-7.315786175913034,9.333411345194293,-7.308170658458195,9.333411345194293,-7.164908146399095,9.333411345194293
-7.341684164090882,9.039464149893387,-7.0958937210976565,9.039464149893387,-7.1660403745831305,9.039464149893387
-7.275081990199248,8.7502201097173,-6.90600680844802,8.7502201097173,-6.969320447140309,8.7502201097173
-7.185377015630416,8.465679224666024,-6.91721656277165,8.465679224666024,-7.069294296593563,8.465679224666024
-6.9264285442477584,8.185841494739567,-6.8326478064953315,8.185841494739567,-6.877832465330883,8.185841494739567
-6.9420448369570105,7.91070691993792,-6.752961948556161,7.91070691993792,-6.826098490023546,7.91070691993792
-6.836908571356187,7.640275500261088,-6.672551413175561,7.640275500261088,-6.775959767127233,7.640275500261088
-6.755105725281146,7.37454723570907,-6.6347427805147925,7.37454723570907,-6.717582678004627,7.37454723570907
-6.620291980459627,7.113522126281867,-6.502901468789588,7.113522126281867,-6.575667640678748,7.113522126281867
-6.590211052246443,6.857200171979478,-6.475594146399829,6.857200171979478,-6.415017254014803,6.857200171979478
-6.499405446805382,6.605581372801907,-6.494900872442118,6.605581372801907,-6.390177502393613,6.605581372801907
-6.40892632840033,6.358665728749149,-6.361272978008111,6.358665728749149,-6.400812182480371,6.358665728749149
-6.263120176261212,6.116453239821204,-6.193947995725889,6.116453239821204,-6.255169710178315,6.116453239821204
-6.20800494728862,5.8789439060180735,-6.065290507748638,5.8789439060180735,-6.198919313540934,5.8789439060180735
-6.105510823154979,5.646137727339757,-5.982636958505303,5.646137727339757,-6.137242046721323,5.646137727339757
-6.025883473978441,5.418034703786255,-5.919981445486117,5.418034703786255,-6.022989614515839,5.418034703786255
-5.840676657985912,5.194634835357568,-5.798532811202012,5.194634835357568,-5.956676721622318,5.194634835357568
-5.741769948561701,4.975938122053697,-5.638381044681572,4.975938122053697,-5.875831970179552,4.975938122053697
-5.652341066238075,4.761944563874638,-5.639095527034385,4.761944563874638,-5.748871371972459,4.761944563874638
-5.607711220905776,4.5526541608203965,-5.608392752560903,4.5526541608203965,-5.69975310348657,4.5526541608203965
-5.479359741843611,4.348066912890967,-5.522878588949867,4.348066912890967,-5.627909988744351,4.348066912890967
-5.486687177209531,4.148182820086352,-5.397668198804376,4.148182820086352,-5.534588373769747,4.148182820086352
-5.406375963199529,3.9530018824065514,-5.425488078877144,3.9530018824065514,-5.4711144257171815,3.9530018824065514
-5.362322696523949,3.762524099851567,-5.376080729458218,3.762524099851567,-5.413887228082007,3.762524099851567
-5.262918048196176,3.5767494724213957,-5.288598085487126,3.5767494724213957,-5.312086730634036,3.5767494724213957
-5.22459458761932,3.3956780001160385,-5.2494875206262535,3.3956780001160385,-5.2743323212975755,3.3956780001160385
-5.175170961726329,3.2193096829354975,-5.161647155173171,3.2193096829354975,-5.184215170953456,3.2193096829354975
-5.137730301900088,3.047644520879769,-5.095757547513091,3.047644520879769,-5.138092315980001,3.047644520879769
-5.067119670444639,2.8806825139488557,-5.03383995174085,2.8806825139488557,-5.065896978453618,2.8806825139488557
-5.008899301803206,2.718423662142756,-5.006002293039197,2.718423662142756,-5.023062189104383,2.718423662142756
-4.975684501399837,2.560867965461473,-4.980142462176855,2.560867965461473,-4.988470263395276,2.560867965461473
-4.949193359312254,2.408015423905003,-4.934791775303831,2.408015423905003,-4.89280225968983,2.408015423905003
-4.83207601413178,2.259866037473347,-4.881330006386709,2.259866037473347,-4.843691792470245,2.259866037473347
-4.808311987675426,2.1164198061665056,-4.848282628419544,2.1164198061665056,-4.802691678731915,2.1164198061665056
-4.7908473665954086,1.97767672998448,-4.796996772796351,1.97767672998448,-4.742790880804263,1.97767672998448
-4.728656957061154,1.8436368089272674,-4.7408324186692115,1.8436368089272674,-4.7438959986644,1.8436368089272674
-4.671786419631747,1.7143000429948696,-4.670428966450146,1.7143000429948696,-4.711304148827237,1.7143000429948696
-4.625972562867386,1.5896664321872873,-4.633153937606685,1.5896664321872873,-4.661912509934859,1.5896664321872873
-4.621998490969586,1.4697359765045184,-4.645740476077454,1.4697359765045184,-4.623711858621861,1.4697359765045184
-4.564888337320346,1.3545086759465637,-4.6211471405112325,1.3545086759465637,-4.580579204578253,1.3545086759465637
-4.523048870885794,1.2439845305134238,-4.612022778125317,1.2439845305134238,-4.549282254795469,1.2439845305134238
-4.463037866771371,1.1381635402050991,-4.533555199695302,1.1381635402050991,-4.485034364748111,1.1381635402050991
-4.396801920256036,1.037045705021588,-4.475568379082246,1.037045705021588,-4.434569832672625,1.037045705021588
-4.368811013625264,0.9406310249628914,-4.472538677304363,0.9406310249628914,-4.419157533012089,0.9406310249628914
-4.387873695465808,0.8489195000290101,-4.455009598860801,0.8489195000290101,-4.41715652665762,0.8489195000290101
-4.376230133560074,0.7619111302199423,-4.410827424279608,0.7619111302199423,-4.387297166222824,0.7619111302199423
-4.339730527192212,0.679605915535689,-4.362871275634141,0.679605915535689,-4.343014276558337,0.679605915535689
-4.297575198204433,0.6020038559762503,-4.337190308375998,0.6020038559762503,-4.32829947121671,0.6020038559762503
-4.305102631260678,0.5291049515416267,-4.319264690715415,0.5291049515416267,-4.3022270334714054,0.5291049515416267
-4.257675586085143,0.46090920223181686,-4.33304601245226,0.46090920223181686,-4.262893399835685,0.46090920223181686
-4.266999986959381,0.39741660804682155,-4.265100262144894,0.39741660804682155,-4.247991202432005,0.39741660804682155
-4.2303618993907195,0.3386271689866412,-4.273495151850683,0.3386271689866412,-4.228850715485736,0.3386271689866412
-4.269150432674393,0.2845408850512748,-4.251823273808729,0.2845408850512748,-4.21970939218023,0.2845408850512748
-4.2355884771763606,0.23515775624072285,-4.21083343566777,0.23515775624072285,-4.208583261466214,0.23515775624072285
-4.2206308356510815,0.19047778255498538,-4.191585354459871,0.19047778255498538,-4.220063693042053,0.19047778255498538
-4.214446534534963,0.15050096399406276,-4.1812104952437625,0.15050096399406276,-4.200346950502757,0.15050096399406276
-4.1821025815161,0.11522730055795422,-4.154731712237196,0.11522730055795422,-4.177897381468974,0.11522730055795422
-4.169976387157626,0.08465679224666017,-4.162165798912663,0.08465679224666017,-4.1925005374638555,0.08465679224666017
-4.172438544894194,0.0587894390601806,-4.170774844235775,0.0587894390601806,-4.2065786468230995,0.0587894390601806
-4.17709321934351,0.03762524099851569,-4.137108545348846,0.03762524099851569,-4.170734366545049,0.03762524099851569
-4.177332227028201,0.021164198061665043,-4.153306660546899,0.021164198061665043,-4.125775891548708,0.021164198061665043
-4.173130767958261,0.009406310249628966,-4.135622389785119,0.009406310249628966,-4.120847687802432,0.009406310249628966
-4.121463992153019,0.0023515775624072415,-4.135072811136612,0.0023515775624072415,-4.110903406276342,0.0023515775624072415
-4.144898656201393,0.0,-4.1631187076313445,0.0,-4.100526128797432,0.0
-4.1547051563969015,0.0023515775624072415,-4.170558982149223,0.0023515775624072415,-4.131024106880728,0.0023515775624072415
-4.172779188551783,0.009406310249628966,-4.166848053013969,0.009406310249628966,-4.138152781911082,0.009406310249628966
-4.174023794294231,0.02116419806166517,-4.170969159961657,0.02116419806166517,-4.148589577074496,0.02116419806166517
-4.16576000863263,0.03762524099851552,-4.17862331260265,0.03762524099851552,-4.156725412805873,0.03762524099851552
-4.1590270937286675,0.0587894390601806,-4.170982655511499,0.0587894390601806,-4.130241206219862,0.0587894390601806
-4.149746284654195,0.08465679224666017,-4.18208074727619,0.08465679224666017,-4.13232164899933,0.08465679224666017
-4.2003580688098845,0.11522730055795422,-4.185618648022926,0.11522730055795422,-4.147373572619844,0.11522730055795422
-4.1996911890874875,0.15050096399406276,-4.204413366718956,0.15050096399406276,-4.16671097484829,0.15050096399406276
-4.226999196454472,0.19047778255498576,-4.173520354109072,0.19047778255498576,-4.200816806732617,0.19047778255498576
-4.211802963078063,0.23515775624072327,-4.185982991161485,0.23515775624072327,-4.225179593298881,0.23515775624072327
-4.216235398350175,0.2845408850512743,-4.213626533220972,0.2845408850512743,-4.258352835536103,0.2845408850512743
-4.228070259436823,0.3386271689866407,-4.2571341165707715,0.3386271689866407,-4.284086582683541,0.3386271689866407
-4.2419111316202605,0.39741660804682155,-4.279018884599653,0.39741660804682155,-4.269403555391126,0.39741660804682155
-4.310475261168524,0.46090920223181686,-4.2834913580593215,0.46090920223181686,-4.2883662999642915,0.46090920223181686
-4.344599195141694,0.5291049515416267,-4.308175362131353,0.5291049515416267,-4.343934763551294,0.5291049515416267
-4.354969340473348,0.6020038559762511,-4.364019736381424,0.6020038559762511,-4.358837590901183,0.6020038559762511
-4.3677293299730575,0.6796059155356898,-4.368955765228476,0.6796059155356898,-4.362057354598381,0.6796059155356898
-4.381756671117322,0.7619111302199431,-4.386225437321214,0.7619111302199431,-4.382316676732013,0.7619111302199431
-4.4526994879689274,0.8489195000290092,-4.403389879099734,0.8489195000290092,-4.435251618133426,0.8489195000290092
-4.483317664156501,0.9406310249628914,-4.441928809184893,0.9406310249628914,-4.45976838048061,0.9406310249628914
-4.519294523122111,1.037045705021588,-4.465709013477335,1.037045705021588,-4.4959533654410935,1.037045705021588
-4.547636611048388,1.1381635402050991,-4.522507835653506,1.1381635402050991,-4.485204349191249,1.1381635402050991
-4.573788612347195,1.2439845305134247,-4.556673715736147,1.2439845305134247,-4.5720175257727425,1.2439845305134247
-4.6238561869435735,1.3545086759465648,-4.591949630595038,1.3545086759465648,-4.560750670313995,1.3545086759465648
-4.634564668397545,1.4697359765045193,-4.624731092501094,1.4697359765045193,-4.659450392901162,1.4697359765045193
-4.681367518823657,1.5896664321872862,-4.653249352975934,1.5896664321872862,-4.710910403353117,1.5896664321872862
-4.77842298852217,1.7143000429948696,-4.743350463188673,1.7143000429948696,-4.725277796376002,1.7143000429948696
-4.82388605397515,1.8436368089272674,-4.809742464216872,1.8436368089272674,-4.779702160507217,1.8436368089272674
-4.888561477022716,1.97767672998448,-4.757040135326218,1.97767672998448,-4.831427956452873,1.97767672998448
-4.889513394211395,2.116419806166507,-4.875640129558751,2.116419806166507,-4.92102884970861,2.116419806166507
-4.977920070829936,2.259866037473348,-4.915950309685849,2.259866037473348,-4.957497451933404,2.259866037473348
-4.956721374049696,2.4080154239050042,-4.993858072060097,2.4080154239050042,-4.9699673114352185,2.4080154239050042
-5.030799736839751,2.5608679654614717,-5.071566994306435,2.5608679654614717,-5.0338143651686815,2.5608679654614717
-5.123167296839106,2.718423662142756,-5.157259163232949,2.718423662142756,-5.139954143382135,2.718423662142756
-5.173669061982926,2.8806825139488557,-5.222707546542118,2.8806825139488557,-5.19164021803178,2.8806825139488557
-5.218113133458894,3.047644520879769,-5.243458353564412,3.047644520879769,-5.249027327336954,3.047644520879769
-5.248686286206468,3.2193096829354975,-5.250122617698368,3.2193096829354975,-5.339130680550412,3.2193096829354975
-5.31901339280625,3.3956780001160403,-5.311385720052163,3.3956780001160403,-5.3224393086684465,3.3956780001160403
-5.38382986741393,3.576749472421397,-5.373696659307959,3.576749472421397,-5.434901031668137,3.576749472421397
-5.406440955238026,3.7625240998515657,-5.456717339625319,3.7625240998515657,-5.4617190384894805,3.7625240998515657
-5.495082734774403,3.9530018824065514,-5.471441350987949,3.9530018824065514,-5.578593596739225,3.9530018824065514
-5.559173601996419,4.148182820086352,-5.584822354258178,4.148182820086352,-5.638193723952815,4.148182820086352
-5.538946232203266,4.348066912890967,-5.674345039002584,4.348066912890967,-5.698235388227085,4.348066912890967
-5.692768353393101,4.5526541608203965,-5.6760943530860315,4.5526541608203965,-5.758251860116989,4.5526541608203965
-5.73953919436832,4.76194456387464,-5.829827673173531,4.76194456387464,-5.832624877794593,4.76194456387464
-5.802512244600029,4.975938122053699,-5.803437077816385,4.975938122053699,-5.867699439774051,4.975938122053699
-5.915491648344748,5.194634835357568,-5.904094900971075,5.194634835357568,-5.928646254715831,5.194634835357568
-5.999412716957156,5.418034703786255,-6.04189856165941,5.418034703786255,-6.046043936551024,5.418034703786255
-6.107324433202517,5.646137727339757,-6.076205775563072,5.646137727339757,-6.076895355672422,5.646137727339757
-6.21022189854315,5.8789439060180735,-6.160356683590276,5.8789439060180735,-6.17073077617293,5.8789439060180735
-6.335082251890066,6.116453239821204,-6.272767012595724,6.116453239821204,-6.264849314858939,6.116453239821204
-6.279102176102944,6.358665728749149,-6.347830015129802,6.358665728749149,-6.350427821564726,6.358665728749149
-6.393037240500803,6.605581372801909,-6.387623095895846,6.605581372801909,-6.47297411653992,6.605581372801909
-6.5346698926147235,6.857200171979478,-6.480854890153908,6.857200171979478,-6.510378347723726,6.857200171979478
-6.711777395740697,7.113522126281867,-6.558566620817269,7.113522126281867,-6.722729049781055,7.113522126281867
-6.737168978406603,7.37454723570907,-6.634647649630479,7.37454723570907,-6.761276812603413,7.37454723570907
-6.841226552118476,7.640275500261088,-6.9187740971312675,7.640275500261088,-6.878196476740593,7.640275500261088
-6.947189348227544,7.91070691993792,-7.009326686090983,7.91070691993792,-6.942389857877326,7.91070691993792
-7.033507484288197,8.185841494739567,-7.027055089359935,8.185841494739567,-7.023633879227377,8.185841494739567
-7.128765690391203,8.465679224666028,-7.286091719702049,8.465679224666028,-7.112884975102101,8.465679224666028
-7.2644897485020055,8.750220109717297,-7.444825065592548,8.750220109717297,-7.117345262930286,8.750220109717297
-7.43892534346536,9.039464149893387,-7.574260528595661,9.039464149893387,-7.425060181345886,9.039464149893387
-7.471044472283869,9.333411345194293,-7.638517795336778,9.333411345194293,-7.391384651809686,9.333411345194293
-7.536989133798429,9.632061695620012,-7.684827694479844,9.632061695620012,-7.50718445566833,9.632061695620012
-7.802916649681773,9.935415201170544,-7.875448960378554,9.935415201170544,-7.601569348529786,9.935415201170544
-7.968469844647238,10.243471861845892,-7.951642667961,10.243471861845892,-7.756874241013255,10.243471861845892
-8.107016975800176,10.556231677646055,-7.709601876465423,10.556231677646055,-7.724200675886576,10.556231677646055
-8.091653161932607,10.873694648571025,-7.87030812324315,10.873694648571025,-7.7779380119068,10.873694648571025
-8.396636228877128,11.195860774620817,-7.931028211104431,11.195860774620817,-8.02938034195932,11.195860774620817
-8.282780047843797,11.522730055795423,-8.103429280493378,11.522730055795423,-8.41095805834775,11.522730055795423
-8.19934570463273,11.854302492094842,-8.293716362311907,11.854302492094842,-8.441197121888328,11.854302492094842
-7.9854626069703505,12.190578083519076,-8.5569307047544,12.190578083519076,-8.552172910312263,12.190578083519076
-8.185344723193811,12.531556830068126,-8.588420700704605,12.531556830068126,-8.541016390389514,12.531556830068126
-8.511998374539134,12.87723873174199,-8.420936490007882,12.87723873174199,-8.528928447634659,12.87723873174199
-8.661978144681466,13.227623788540669,-8.579290250903824,13.227623788540669,-8.774238294406128,13.227623788540669
-8.689316923233745,13.582712000464154,-8.857924484957834,13.582712000464154,-8.697267275669713,13.582712000464154
-8.771547951110024,13.942503367512462,-9.03254292242885,13.942503367512462,-8.995901261292119,13.942503367512462
-8.858803605893574,14.306997889685583,-9.203695829257514,14.306997889685583,-9.11162689904015,14.306997889685583
-9.124927494128052,14.676195566983518,-9.379745703503591,14.676195566983518,-9.04836325589946,14.676195566983518
-9.381721988731803,15.050096399406263,-9.39316205381182,15.050096399406263,-9.439229564586473,15.050096399406263
-9.188497344053731,15.428700386953826,-9.051557579822363,15.428700386953826,-9.934806235793555,15.428700386953826
-9.845218644412153,15.812007529626205,-9.318482530595887,15.812007529626205,-10.289150033348113,15.812007529626205
-9.939114730179279,16.200017827423398,-9.569399107270192,16.200017827423398,-10.586684402242906,16.200017827423398
-9.67369945850325,16.592731280345408,-10.433949150818977,16.592731280345408,-10.331709647766909,16.592731280345408
