V_heights,V_edg,V_x_heights,V_x_edg,V_y_heights,V_y_edg,V_z_heights,V_z_edg,kT_average
0.00021879166666666667,0.0,3.5541666666666665e-05,-3.4830017615726083,1.4583333333333333e-05,-3.4830017615726083,2.1e-05,-3.4830017615726083,1.0457390936134237
0.000167,0.030732368484464187,5.8041666666666664e-05,-3.4420252702599896,2.2708333333333334e-05,-3.4420252702599896,2.6541666666666667e-05,-3.4420252702599896,1.0457390936134237
0.0003360833333333333,0.061464736968928374,9.966666666666667e-05,-3.4010487789473705,3.3625e-05,-3.4010487789473705,3.816666666666667e-05,-3.4010487789473705,1.0457390936134237
0.00047279166666666666,0.09219710545339256,9.229166666666667e-05,-3.3600722876347517,5.6416666666666665e-05,-3.3600722876347517,4.041666666666667e-05,-3.3600722876347517,1.0457390936134237
0.0007152916666666667,0.12292947393785675,9.204166666666666e-05,-3.3190957963221326,5.4583333333333336e-05,-3.3190957963221326,6.295833333333334e-05,-3.3190957963221326,1.0457390936134237
0.0005939166666666666,0.15366184242232095,0.00017504166666666666,-3.278119305009514,7.475e-05,-3.278119305009514,8.3625e-05,-3.278119305009514,1.0457390936134237
0.0008057916666666667,0.18439421090678512,0.00015758333333333333,-3.2371428136968947,0.00029295833333333333,-3.2371428136968947,8.516666666666667e-05,-3.2371428136968947,1.0457390936134237
0.001138125,0.2151265793912493,0.000214375,-3.196166322384276,8.679166666666667e-05,-3.196166322384276,5.6208333333333335e-05,-3.196166322384276,1.0457390936134237
0.0015416666666666667,0.2458589478757135,0.000125625,-3.155189831071657,0.00011629166666666667,-3.155189831071657,6.4375e-05,-3.155189831071657,1.0457390936134237
0.0018028333333333334,0.2765913163601777,0.00012291666666666665,-3.114213339759038,0.00012708333333333332,-3.114213339759038,7.079166666666666e-05,-3.114213339759038,1.0457390936134237
0.002151875,0.3073236848446419,0.00016145833333333333,-3.073236848446419,0.0003275416666666667,-3.073236848446419,6.908333333333334e-05,-3.073236848446419,1.0457390936134237
0.00267625,0.33805605332910604,0.00021433333333333333,-3.0322603571338003,0.00011279166666666667,-3.0322603571338003,0.00010754166666666666,-3.0322603571338003,1.0457390936134237
0.0033436666666666667,0.36878842181357024,0.000179625,-2.991283865821181,0.00012383333333333333,-2.991283865821181,0.00019258333333333334,-2.991283865821181,1.0457390936134237
0.004493583333333333,0.39952079029803444,0.000264125,-2.9503073745085624,0.00018404166666666666,-2.9503073745085624,0.00015254166666666666,-2.9503073745085624,1.0457390936134237
0.004942416666666667,0.4302531587824986,0.000141,-2.9093308831959437,0.0001695,-2.9093308831959437,0.00013054166666666666,-2.9093308831959437,1.0457390936134237
0.005562708333333334,0.4609855272669628,0.000243875,-2.8683543918833245,0.00019845833333333334,-2.8683543918833245,0.00017158333333333332,-2.8683543918833245,1.0457390936134237
0.005451,0.491717895751427,0.000260125,-2.8273779005707054,0.00028641666666666664,-2.8273779005707054,0.00023745833333333334,-2.8273779005707054,1.0457390936134237
0.00589425,0.5224502642358911,0.00035575,-2.7864014092580867,0.0003549583333333333,-2.7864014092580867,0.0005479166666666667,-2.7864014092580867,1.0457390936134237
0.006900125,0.5531826327203554,0.00068,-2.745424917945468,0.00018508333333333332,-2.745424917945468,0.0005640833333333333,-2.745424917945468,1.0457390936134237
0.006582541666666667,0.5839150012048195,0.0006943333333333334,-2.704448426632849,0.00020629166666666666,-2.704448426632849,0.0003974583333333333,-2.704448426632849,1.0457390936134237
0.007411583333333333,0.6146473696892838,0.000758875,-2.6634719353202296,0.00041679166666666666,-2.6634719353202296,0.00046825,-2.6634719353202296,1.0457390936134237
0.008359041666666667,0.6453797381737479,0.00089225,-2.622495444007611,0.00046325,-2.622495444007611,0.0005993333333333333,-2.622495444007611,1.0457390936134237
0.008711125,0.6761121066582121,0.0010423333333333333,-2.581518952694992,0.0005191666666666667,-2.581518952694992,0.000556625,-2.581518952694992,1.0457390936134237
0.010091416666666667,0.7068444751426763,0.0011574583333333333,-2.540542461382373,0.0006054583333333333,-2.540542461382373,0.000613,-2.540542461382373,1.0457390936134237
0.01179225,0.7375768436271405,0.0008622083333333333,-2.4995659700697543,0.0007293333333333334,-2.4995659700697543,0.00073275,-2.4995659700697543,1.0457390936134237
0.01145275,0.7683092121116046,0.0013442916666666666,-2.458589478757135,0.0007404166666666667,-2.458589478757135,0.0008987083333333333,-2.458589478757135,1.0457390936134237
0.011733666666666667,0.7990415805960689,0.0010857083333333333,-2.4176129874445165,0.0007561666666666667,-2.4176129874445165,0.0012467083333333334,-2.4176129874445165,1.0457390936134237
0.011344416666666666,0.829773949080533,0.0011660416666666666,-2.3766364961318978,0.00109625,-2.3766364961318978,0.00135825,-2.3766364961318978,1.0457390936134237
0.011453291666666667,0.8605063175649972,0.0016287916666666666,-2.3356600048192786,0.0013585416666666668,-2.3356600048192786,0.0010846666666666667,-2.3356600048192786,1.0457390936134237
0.012772375,0.8912386860494614,0.0012724583333333333,-2.2946835135066594,0.001203125,-2.2946835135066594,0.0013282916666666666,-2.2946835135066594,1.0457390936134237
0.012768166666666667,0.9219710545339256,0.0016782083333333334,-2.2537070221940407,0.001393625,-2.2537070221940407,0.0017152916666666666,-2.2537070221940407,1.0457390936134237
0.013203,0.9527034230183898,0.0022180416666666668,-2.212730530881422,0.001530125,-2.212730530881422,0.0017351666666666668,-2.212730530881422,1.0457390936134237
0.013793291666666667,0.983435791502854,0.002062875,-2.171754039568803,0.0020037083333333335,-2.171754039568803,0.001808125,-2.171754039568803,1.0457390936134237
